Unnamed: 0,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,30822,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67504412298.46424,67504412298.46424,False,Data inaccessible by API,7.0,60901219650.23,60912658817.38524,Data inaccessible by API,2025-08-25T18:26:00.000Z,1.000187831495345,24155493004.208035,122.5874,0.01751149,0.03104212,0.03407632,0.02966183,0.04260741,0.04061215,67517091753.16865,1.74,67517091753.17,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-25 23:56:43.390733,Data inaccessible by API
1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,94666051137.35909,94666056334.36154,True,Data inaccessible by API,8.0,71659659264.0,25173961106.126434,Data inaccessible by API,2025-08-25T18:26:00.000Z,0.35129892277862385,1880270256.7898824,143.2988,-0.03083353,-4.52626252,0.66644845,10.14509431,29.61640107,27.63516456,33256081788.260365,0.8571,33256083613.96,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:56:43.390733,Data inaccessible by API
74,Dogecoin,DOGE,dogecoin,1276,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,150667646383.70523,150667646383.70523,True,Data inaccessible by API,9.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:25:00.000Z,0.21864458634691947,4046225618.588555,120.134,0.16179628,-8.07215067,-1.89389717,-7.39314144,36.37327349,-4.47058502,32942665219.42917,0.849,32942665219.43,Data inaccessible by API,2025-08-25T18:25:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:56:43.390733,Data inaccessible by API
2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,Data inaccessible by API,10.0,37997904336.0,33122948869.737785,Data inaccessible by API,2025-08-25T18:25:00.000Z,0.8717046228877527,2936202615.041316,145.6739,0.41318596,-5.92083366,-5.06269841,5.68618231,56.5823055,13.20272583,31141553301.849503,0.8026,39226708029.95,Data inaccessible by API,2025-08-25T18:25:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:56:43.390733,Data inaccessible by API
1975,Chainlink,LINK,chainlink,2069,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,Data inaccessible by API,11.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,24.38307920412087,2235796206.9310803,92.1185,-0.35492761,-7.0206201,-3.04709805,33.06062613,85.89793283,52.17458629,16534165287.86232,0.4261,24383079204.12,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-25 23:56:43.390733,Data inaccessible by API
32196,Hyperliquid,HYPE,hyperliquid,135,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,Data inaccessible by API,12.0,333931719.0,15208428236.469,Data inaccessible by API,2025-08-25T18:26:00.000Z,45.543526928237085,371386169.6425309,159.4842,-0.66025323,-0.46911982,2.8737661,3.78171924,24.53942453,21.19479624,15208267057.9272,0.3919,45543526928.24,Data inaccessible by API,2025-08-25T18:26:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-25 23:56:43.390733,Data inaccessible by API
512,Stellar,XLM,stellar,741,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351078630.242718,50001786889.0645,False,Data inaccessible by API,13.0,31531408660.0,12397470421.312613,Data inaccessible by API,2025-08-25T18:26:00.000Z,0.39317845120696276,407151861.3974775,99.7837,0.08711794,-5.67511578,-4.62322429,-9.95674021,67.07519857,35.71879618,12326568539.506538,0.3177,19659632959.89,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:56:43.390733,Data inaccessible by API
20947,Sui,SUI,sui,750,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,Data inaccessible by API,14.0,3511924479.57,12150543956.252865,Data inaccessible by API,2025-08-25T18:26:00.000Z,3.4597964810850876,2072612700.178194,114.7819,0.24574803,-8.06569947,-4.36608685,-17.7567426,32.24183129,-6.18869066,12150543956.25286,0.3132,34597964810.85,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:56:43.390733,Data inaccessible by API
29470,Ethena USDe,USDe,ethena-usde,200,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",Data inaccessible by API,12097203044.913414,12097203044.913414,True,Data inaccessible by API,15.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:25:00.000Z,1.0005737040553289,312831392.44304746,98.8962,-0.00816245,0.0049567,-0.06584884,-0.05440612,0.07476695,-0.02623816,12104143259.358418,0.3119,12104143259.36,Data inaccessible by API,2025-08-25T18:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-25 23:56:43.390733,Data inaccessible by API
1,Bitcoin,BTC,bitcoin,12290,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19911421.0,19911421.0,False,Data inaccessible by API,1.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:27:00.000Z,112605.12289770912,88672993290.34962,60.8081,-0.11126843,-1.82707061,-3.30884019,-4.64205562,4.8989704,2.22009918,2242128008773.0264,57.7569,2364707580851.89,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
1027,Ethereum,ETH,ethereum,10469,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,120707098.1711658,120707098.1711658,True,Data inaccessible by API,2.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:27:00.000Z,4581.394615780524,65900370896.77763,88.2322,-0.26422514,-7.27665422,5.3830464,22.73419239,88.83659149,70.40748787,553006849647.8701,14.2454,553006849647.87,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
52,XRP,XRP,xrp,1681,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,Data inaccessible by API,3.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:27:00.000Z,2.960677865352562,7907914370.689021,104.8198,0.47264424,-3.62637021,-3.06187931,-6.52320472,39.79595795,26.55852638,176107822473.95312,4.5365,296067786535.26,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
825,Tether USDt,USDT,tether,142641,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",Data inaccessible by API,167150540379.7628,169734252948.3468,True,Data inaccessible by API,4.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,1.0000686240667296,176814339973.16135,75.6924,0.00619315,0.02633406,-0.03838037,-0.02943182,-0.01672645,-0.04718442,167162010929.5997,4.308,169745900803.05,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-25 23:57:45.820396,Data inaccessible by API
1839,BNB,BNB,bnb,2679,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,139287301.16,139287301.16,False,Data inaccessible by API,5.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,865.973631145217,3234333265.70161,31.7494,0.1181612,-1.35697621,2.55894857,10.87786333,33.99017013,25.5344289,120619129957.9426,3.1085,120619129957.94,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
5426,Solana,SOL,solana,974,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,540561082.0499785,608331495.1255546,True,Data inaccessible by API,6.0,525236893.3,103787378123.59158,Data inaccessible by API,2025-08-25T18:26:00.000Z,197.60108143110057,13991688571.90392,77.826,0.53814965,-5.9610814,7.48983495,6.34238781,39.09045541,10.50144211,106815454392.64165,2.7528,120206961305.41,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
3408,USDC,USDC,usd-coin,30822,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67504412298.46424,67504412298.46424,False,Data inaccessible by API,7.0,60901219650.23,60912658817.38524,Data inaccessible by API,2025-08-25T18:26:00.000Z,1.000187831495345,24155493004.208035,122.5874,0.01751149,0.03104212,0.03407632,0.02966183,0.04260741,0.04061215,67517091753.16865,1.74,67517091753.17,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-25 23:57:45.820396,Data inaccessible by API
1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,94666051137.35909,94666056334.36154,True,Data inaccessible by API,8.0,71659659264.0,25173510955.35444,Data inaccessible by API,2025-08-25T18:27:00.000Z,0.3512926409908423,1879875523.785852,143.2338,-0.03401634,-4.52463502,0.65285003,10.16551831,29.62505852,27.72162965,33255487116.217003,0.8567,33255488941.89,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
74,Dogecoin,DOGE,dogecoin,1276,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,150667646383.70523,150667646383.70523,True,Data inaccessible by API,9.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,0.21864369465612038,4045469003.850079,119.9538,0.13586057,-8.07847577,-1.90803916,-7.40796644,36.3911691,-4.4725586,32942530870.475166,0.849,32942530870.48,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,Data inaccessible by API,10.0,37997904336.0,33123953642.282707,Data inaccessible by API,2025-08-25T18:26:00.000Z,0.8717310657288115,2935749966.928728,145.4966,0.3991957,-5.91216327,-5.0846743,5.69141141,56.61998527,13.22226912,31142497969.48423,0.8026,39227897957.8,Data inaccessible by API,2025-08-25T18:26:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
1975,Chainlink,LINK,chainlink,2069,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,Data inaccessible by API,11.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,24.38307920412087,2235796206.9310803,92.1185,-0.35492761,-7.0206201,-3.04709805,33.06062613,85.89793283,52.17458629,16534165287.86232,0.4261,24383079204.12,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-25 23:57:45.820396,Data inaccessible by API
32196,Hyperliquid,HYPE,hyperliquid,135,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,Data inaccessible by API,12.0,333931719.0,15207525380.978,Data inaccessible by API,2025-08-25T18:27:00.000Z,45.5408232153532,371352899.69391686,159.5257,-0.67404404,-0.47975318,3.2260418,3.69213695,25.13131707,21.3621916,15207364212.004642,0.3917,45540823215.35,Data inaccessible by API,2025-08-25T18:27:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-25 23:57:45.820396,Data inaccessible by API
512,Stellar,XLM,stellar,741,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351078630.242718,50001786889.0645,False,Data inaccessible by API,13.0,31531408660.0,12395168947.235216,Data inaccessible by API,2025-08-25T18:27:00.000Z,0.3931054613160824,407032880.7501247,99.5303,0.04930983,-5.69196209,-4.68884102,-10.01697508,67.26696143,35.7515503,12324280227.698336,0.3175,19655983333.47,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
20947,Sui,SUI,sui,750,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,Data inaccessible by API,14.0,3511924479.57,12149094439.453896,Data inaccessible by API,2025-08-25T18:27:00.000Z,3.459383739635948,2071721684.4484344,114.4819,0.22234723,-8.09177423,-4.51274577,-17.547078,32.45878641,-6.16972809,12149094439.453892,0.3129,34593837396.36,Data inaccessible by API,2025-08-25T18:27:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:57:45.820396,Data inaccessible by API
29470,Ethena USDe,USDe,ethena-usde,200,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",Data inaccessible by API,12097203044.913414,12097203044.913414,True,Data inaccessible by API,15.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T18:26:00.000Z,1.0005732747940264,312846417.2891703,98.6654,-0.00709789,0.00975247,-0.06589171,-0.05254949,0.07472402,-0.02639559,12104138066.497282,0.3119,12104138066.5,Data inaccessible by API,2025-08-25T18:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-25 23:57:45.820396,Data inaccessible by API
1,Bitcoin,BTC,bitcoin,12290,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19911446.0,19911446.0,False,Data inaccessible by API,1.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:46:00.000Z,111167.41465274304,82540532219.43788,40.2442,-1.01584023,-1.59978822,-4.44147706,-5.9701584,3.28923716,1.11368025,2213503973817.7017,57.8039,2334515707707.6,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
1027,Ethereum,ETH,ethereum,10469,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,120707098.1711658,120707098.1711658,True,Data inaccessible by API,2.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T19:46:00.000Z,4464.738950597918,60166584884.790405,45.256,-2.41079719,-7.67835383,2.36386103,19.08972099,82.93375683,66.34878437,538925682818.4506,14.0736,538925682818.45,Data inaccessible by API,2025-08-25T19:46:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-26 01:17:19.169848,Data inaccessible by API
